patient_aggregation,percentile,score_mode,threshold,auroc,accuracy,precision,recall,f1,fpr,tn,fp,fn,tp
top2_mean,99,retina_band_mse,0.004450556961819527,0.9112050156047173,0.32125984251968503,1.0,0.11316872427983539,0.2033271719038817,0.0,149,0,431,55
top2_mean,95,retina_weighted_mse,0.002304827678017318,0.9157207169884276,0.6125984251968504,0.9878048780487805,0.5,0.6639344262295082,0.020134228187919462,146,3,243,243
top2_mean,97,retina_weighted_mse,0.00284223151160404,0.9157207169884276,0.5055118110236221,1.0,0.35390946502057613,0.5227963525835866,0.0,149,0,314,172
top2_mean,99,retina_weighted_mse,0.004170894450508057,0.9157207169884276,0.3291338582677165,1.0,0.12345679012345678,0.21978021978021978,0.0,149,0,426,60
top2_mean,95,topk_mse_5,0.02661010012961921,0.9446792056784599,0.5590551181102362,0.9904761904761905,0.4279835390946502,0.5977011494252874,0.013422818791946308,147,2,278,208
top2_mean,97,topk_mse_5,0.032443906143307576,0.9446792056784599,0.46141732283464565,0.9864864864864865,0.3004115226337449,0.4605678233438486,0.013422818791946308,147,2,340,146
top2_mean,99,topk_mse_5,0.05246414318680762,0.9446792056784599,0.30078740157480316,1.0,0.08641975308641975,0.1590909090909091,0.0,149,0,444,42
top2_mean,95,topk_mse_10,0.015545769361779092,0.9367525616593475,0.5952755905511811,0.9914163090128756,0.47530864197530864,0.6425591098748261,0.013422818791946308,147,2,255,231
top2_mean,97,topk_mse_10,0.019888465814292423,0.9367525616593475,0.46771653543307085,0.9868421052631579,0.30864197530864196,0.4702194357366771,0.013422818791946308,147,2,336,150
top2_mean,99,topk_mse_10,0.030728322956711046,0.9367525616593475,0.31811023622047246,1.0,0.10905349794238683,0.19666048237476808,0.0,149,0,433,53
top2_mean,95,ensemble_mse_l1,4.100133019280445,0.8950341094263541,0.5606299212598426,0.9859154929577465,0.43209876543209874,0.6008583690987125,0.020134228187919462,146,3,276,210
top2_mean,97,ensemble_mse_l1,5.282754796660377,0.8950341094263541,0.46771653543307085,1.0,0.3045267489711934,0.4668769716088328,0.0,149,0,338,148
top2_mean,99,ensemble_mse_l1,7.214258095266177,0.8950341094263541,0.36850393700787404,1.0,0.1748971193415638,0.29772329246935203,0.0,149,0,401,85
top2_mean,95,ensemble_mse_l1_ssim,3.7163886525246164,0.8804651034330379,0.5275590551181102,0.9894736842105263,0.3868312757201646,0.5562130177514792,0.013422818791946308,147,2,298,188
top2_mean,97,ensemble_mse_l1_ssim,4.531269423326022,0.8804651034330379,0.4440944881889764,0.9925925925925926,0.2757201646090535,0.43156199677938806,0.006711409395973154,148,1,352,134
top2_mean,99,ensemble_mse_l1_ssim,5.81006296202342,0.8804651034330379,0.3637795275590551,1.0,0.16872427983539096,0.2887323943661972,0.0,149,0,404,82
top2_mean,95,ensemble_mse_retina,4.199105957812402,0.9162040489408125,0.6110236220472441,0.9877551020408163,0.49794238683127573,0.6621067031463749,0.020134228187919462,146,3,244,242
top2_mean,97,ensemble_mse_retina,5.8968686535801575,0.9162040489408125,0.48976377952755906,1.0,0.3333333333333333,0.5,0.0,149,0,324,162
