run_id,level,score_mode,metric,point,ci_low,ci_high,std,iterations
ae_mse_l128_e60,patient_max,ssim_error,f1,0.2614840989399293,0.2180845316407524,0.3092638827251514,0.024344924059726,1000
ae_mse_l128_e60,patient_max,ssim_error,fpr,0.0402684563758389,0.0128205128205128,0.0753424657534246,0.0163732732705598,1000
ae_mse_l128_e60,patient_max,mse_ssim_score,auroc,0.7874029883724142,0.7473322951049589,0.8260481640268874,0.0198424578962828,1000
ae_mse_l128_e60,patient_max,mse_ssim_score,accuracy,0.3480314960629921,0.3118110236220472,0.3858267716535433,0.0189169648344008,1000
ae_mse_l128_e60,patient_max,mse_ssim_score,precision,0.95,0.8946761133603239,0.9883720930232558,0.0241564437167331,1000
ae_mse_l128_e60,patient_max,mse_ssim_score,recall,0.1563786008230452,0.1244811089518006,0.1890873015873015,0.016575474221982,1000
ae_mse_l128_e60,patient_max,mse_ssim_score,f1,0.2685512367491166,0.219367065423477,0.3168316831683168,0.0246365485085311,1000
ae_mse_l128_e60,patient_max,mse_ssim_score,fpr,0.0268456375838926,0.0062102216087723,0.0555641821946169,0.0129542057021872,1000
ae_mse_l128_e60,patient_max,retina_band_mse,auroc,0.909050736045516,0.8841636361185347,0.930445056103661,0.0119882766794328,1000
ae_mse_l128_e60,patient_max,retina_band_mse,accuracy,0.5748031496062992,0.537007874015748,0.6141732283464567,0.020238155063816,1000
ae_mse_l128_e60,patient_max,retina_band_mse,precision,0.9954128440366972,0.9846879295759756,1.0,0.0047205456316323,1000
ae_mse_l128_e60,patient_max,retina_band_mse,recall,0.4465020576131687,0.4008081392326089,0.4915629468778136,0.0230492960225155,1000
ae_mse_l128_e60,patient_max,retina_band_mse,f1,0.6164772727272727,0.5705700217560681,0.6576946944431754,0.0221034412979779,1000
ae_mse_l128_e60,patient_max,retina_band_mse,fpr,0.0067114093959731,0.0,0.0225563909774436,0.0068702411289506,1000
ae_mse_l128_e60,patient_max,retina_weighted_mse,auroc,0.9126964399149337,0.8890551505875511,0.9354885172620264,0.0118226677263385,1000
ae_mse_l128_e60,patient_max,retina_weighted_mse,accuracy,0.5826771653543307,0.5464566929133858,0.620511811023622,0.0194598015346033,1000
ae_mse_l128_e60,patient_max,retina_weighted_mse,precision,0.9911111111111112,0.977474929680812,1.0,0.0061419782855889,1000
ae_mse_l128_e60,patient_max,retina_weighted_mse,recall,0.4588477366255144,0.4149327364053287,0.505112999332334,0.0222056910800804,1000
ae_mse_l128_e60,patient_max,retina_weighted_mse,f1,0.6272855133614628,0.585912576048004,0.6685853287498024,0.020797719817236,1000
ae_mse_l128_e60,patient_max,retina_weighted_mse,fpr,0.0134228187919463,0.0,0.0335627153999637,0.0092463273186189,1000
ae_mse_l128_e60,patient_max,topk_mse_5,auroc,0.942221117463474,0.9219943420457118,0.9584840097148744,0.0094658143717121,1000
ae_mse_l128_e60,patient_max,topk_mse_5,accuracy,0.5354330708661418,0.4992125984251968,0.5764173228346456,0.0196641803209365,1000
ae_mse_l128_e60,patient_max,topk_mse_5,precision,0.9948186528497408,0.9831436869167776,1.0,0.0053584583856565,1000
ae_mse_l128_e60,patient_max,topk_mse_5,recall,0.3950617283950617,0.3569780182387369,0.4378887052906189,0.0218090430391237,1000
ae_mse_l128_e60,patient_max,topk_mse_5,f1,0.5655375552282769,0.5245889067685809,0.6080921212264682,0.0224550726514732,1000
ae_mse_l128_e60,patient_max,topk_mse_5,fpr,0.0067114093959731,0.0,0.0225606630211893,0.0068724015504531,1000
ae_mse_l128_e60,patient_max,topk_mse_10,auroc,0.9339078078824538,0.9143197741163076,0.9513018811963728,0.0095086326493468,1000
ae_mse_l128_e60,patient_max,topk_mse_10,accuracy,0.5779527559055118,0.5385826771653544,0.6142125984251968,0.0194346284429847,1000
ae_mse_l128_e60,patient_max,topk_mse_10,precision,0.9954545454545456,0.9859154929577464,1.0,0.0044421035261211,1000
