level,score_mode,metric,point,ci_low,ci_high,std,iterations
patient_mean,ensemble_mse_ssim_topk,accuracy,0.8189781021897811,0.7868613138686131,0.8496350364963504,0.015419328335456483,1000
patient_mean,ensemble_mse_ssim_topk,precision,0.9314159292035398,0.9054945054945055,0.9548411324934237,0.0121035468835989,1000
patient_mean,ensemble_mse_ssim_topk,recall,0.8190661478599222,0.7841045472855201,0.8541345710771419,0.017980676957589117,1000
patient_mean,ensemble_mse_ssim_topk,f1,0.8716356107660456,0.8460712549981222,0.8953722334004024,0.012104674092265205,1000
patient_mean,ensemble_mse_ssim_topk,fpr,0.18128654970760233,0.12219696969696969,0.23889826175869122,0.029384414270181368,1000
patient_mean,ensemble_l1_ssim_topk,auroc,0.8795936013834846,0.8523318804375228,0.9059913557620058,0.013867857044862788,1000
patient_mean,ensemble_l1_ssim_topk,accuracy,0.8116788321167884,0.7795620437956204,0.8408759124087591,0.015330945969933445,1000
patient_mean,ensemble_l1_ssim_topk,precision,0.9157667386609071,0.8896048928498138,0.9387777381695036,0.012695245541792119,1000
patient_mean,ensemble_l1_ssim_topk,recall,0.8249027237354085,0.7895653849478476,0.8554973268751856,0.017109245405621695,1000
patient_mean,ensemble_l1_ssim_topk,f1,0.8679631525076765,0.8435233160621761,0.8902156801499297,0.011925851545255772,1000
patient_mean,ensemble_l1_ssim_topk,fpr,0.22807017543859648,0.16830052765755618,0.29341480083311633,0.03153566982256551,1000
patient_mean,ensemble_mse_l1_retina,auroc,0.8663276219082076,0.8345642634153386,0.8936982826779875,0.014916607762192056,1000
patient_mean,ensemble_mse_l1_retina,accuracy,0.7824817518248175,0.7518248175182481,0.8116788321167884,0.015622629092662245,1000
patient_mean,ensemble_mse_l1_retina,precision,0.9176201372997712,0.8914536590973217,0.941444731248102,0.013247444581339474,1000
patient_mean,ensemble_mse_l1_retina,recall,0.7801556420233463,0.7440456864564008,0.8151803352289734,0.018216664604268896,1000
patient_mean,ensemble_mse_l1_retina,f1,0.843322818086225,0.8187629930703625,0.8664616193480548,0.012621256461316411,1000
patient_mean,ensemble_mse_l1_retina,fpr,0.21052631578947367,0.15242551713491817,0.27109913643011346,0.03149893378148329,1000
patient_mean,ensemble_all_base,auroc,0.883621180057797,0.852914417504698,0.90924141553595,0.014306131607098975,1000
patient_mean,ensemble_all_base,accuracy,0.8175182481751825,0.7883211678832117,0.8467518248175182,0.01471935743463346,1000
patient_mean,ensemble_all_base,precision,0.9293598233995585,0.9054307287845439,0.9521790890269152,0.012070821892155704,1000
patient_mean,ensemble_all_base,recall,0.8190661478599222,0.7851457390533269,0.8523011552652271,0.01694964893660485,1000
patient_mean,ensemble_all_base,f1,0.8707342295760083,0.8464818763326226,0.8928958728322461,0.011454071286389042,1000
patient_mean,ensemble_all_base,fpr,0.1871345029239766,0.12939732948394084,0.24873704663212431,0.030276721492386836,1000
patient_max,mse,auroc,0.856770655562382,0.8232330421910063,0.8869674828778424,0.016114097945412815,1000
patient_max,mse,accuracy,0.454014598540146,0.41751824817518246,0.491970802919708,0.01867737371540837,1000
patient_max,mse,precision,0.9794520547945206,0.952,1.0,0.011774398088784211,1000
patient_max,mse,recall,0.2782101167315175,0.2419047619047619,0.3152905096376951,0.01909237574305533,1000
patient_max,mse,f1,0.43333333333333335,0.3881736668686563,0.4778475228929937,0.02330660827245649,1000
patient_max,mse,fpr,0.017543859649122806,0.0,0.04024752974389997,0.010126225468375888,1000
patient_max,l1,auroc,0.7780053245955355,0.7352501996708671,0.8131574546074944,0.01965497159131337,1000
patient_max,l1,accuracy,0.345985401459854,0.3094890510948905,0.38248175182481753,0.018365348657261072,1000
patient_max,l1,precision,0.9459459459459459,0.8888888888888888,0.9883754343758353,0.026787688084810746,1000
patient_max,l1,recall,0.13618677042801555,0.1079479895104895,0.16731661676646706,0.015236648439684074,1000
patient_max,l1,f1,0.23809523809523808,0.19386112071947423,0.2847576672231863,0.023441050995651275,1000
patient_max,l1,fpr,0.023391812865497075,0.005344793795671529,0.04849223946784922,0.011839788877355201,1000
patient_max,ssim_error,auroc,0.6775206498737115,0.6294241084509826,0.7219520025832364,0.02358887815119426,1000
patient_max,ssim_error,accuracy,0.2934306569343066,0.25985401459854013,0.3284671532846715,0.017582580814747742,1000
patient_max,ssim_error,precision,0.875,0.7618788819875776,0.9722222222222222,0.05342058470458183,1000
patient_max,ssim_error,recall,0.06809338521400778,0.04846084608460846,0.08806412188556732,0.01072437566979331,1000
patient_max,ssim_error,f1,0.1263537906137184,0.09155312046841227,0.16044513331522706,0.01863616624548475,1000
patient_max,ssim_error,fpr,0.029239766081871343,0.005988023952095809,0.056971095702652574,0.01320392885997273,1000
patient_max,mse_ssim_score,auroc,0.6896716499419756,0.6410303444885803,0.7324810440472238,0.023946323909727105,1000
patient_max,mse_ssim_score,accuracy,0.2934306569343066,0.26277372262773724,0.3255839416058394,0.01662021289960527,1000
patient_max,mse_ssim_score,precision,0.875,0.7567567567567568,0.9705882352941176,0.05458038643832229,1000
patient_max,mse_ssim_score,recall,0.06809338521400778,0.045972624374835486,0.08982094404940119,0.01129612729640629,1000
patient_max,mse_ssim_score,f1,0.1263537906137184,0.08727272727272728,0.1634120009267125,0.019651087435410382,1000
patient_max,mse_ssim_score,fpr,0.029239766081871343,0.005987132877102937,0.058148034815721464,0.013029452531317315,1000
patient_max,retina_band_mse,auroc,0.8649509636607731,0.8346501296322725,0.8926529794637796,0.01487728045560227,1000
patient_max,retina_band_mse,accuracy,0.4832116788321168,0.44963503649635034,0.5197080291970803,0.017853016676289787,1000
patient_max,retina_band_mse,precision,0.9819277108433735,0.9606704612655234,1.0,0.010159674951877093,1000
patient_max,retina_band_mse,recall,0.31712062256809337,0.2820450097847358,0.35565810407807996,0.01945092619658412,1000
patient_max,retina_band_mse,f1,0.47941176470588237,0.4380642676376288,0.5227412826899128,0.022280122333528222,1000
