patient_aggregation,score_mode,class_name,patient_count,image_count,mean_score,std_score,detected_count,detection_rate
top2_mean,ensemble_mse_l1_ssim,DRUSEN,169,250,1.7429381535193271,1.2411113719364406,14,0.08284023668639054
top2_mean,ensemble_mse_l1_ssim,NORMAL,171,250,0.8971672471560208,0.8429028584177564,2,0.011695906432748537
top2_mean,ensemble_mse_retina,CNV,178,250,7.226538162449448,3.4105686991106428,152,0.8539325842696629
top2_mean,ensemble_mse_retina,DME,167,250,6.398004682347424,5.1848918594237485,101,0.6047904191616766
top2_mean,ensemble_mse_retina,DRUSEN,169,250,2.124077131036532,2.214658524442853,18,0.10650887573964497
top2_mean,ensemble_mse_retina,NORMAL,171,250,0.6102857599331505,0.8574601140607707,3,0.017543859649122806
top2_mean,ensemble_mse_ssim_topk,CNV,178,250,6.968512957430058,3.1746783407280774,153,0.8595505617977528
top2_mean,ensemble_mse_ssim_topk,DME,167,250,6.018053903478049,4.6545249411371055,99,0.592814371257485
top2_mean,ensemble_mse_ssim_topk,DRUSEN,169,250,2.2178513767981034,1.992209847510812,20,0.11834319526627218
top2_mean,ensemble_mse_ssim_topk,NORMAL,171,250,0.7584331776988912,0.8318729425993329,1,0.005847953216374269
top2_mean,ensemble_l1_ssim_topk,CNV,178,250,5.416113380260991,2.252925661162916,154,0.8651685393258427
top2_mean,ensemble_l1_ssim_topk,DME,167,250,4.685038827346056,3.3012646675134096,101,0.6047904191616766
top2_mean,ensemble_l1_ssim_topk,DRUSEN,169,250,1.8959195994233982,1.4788581518826984,21,0.1242603550295858
top2_mean,ensemble_l1_ssim_topk,NORMAL,171,250,0.7875763143658792,0.750847030812817,3,0.017543859649122806
top2_mean,ensemble_mse_l1_retina,CNV,178,250,6.056073689967268,2.712401507229522,150,0.8426966292134831
top2_mean,ensemble_mse_l1_retina,DME,167,250,5.367649803917591,4.061850869776007,100,0.5988023952095808
top2_mean,ensemble_mse_l1_retina,DRUSEN,169,250,1.9059311073077128,1.734916683556563,17,0.10059171597633136
top2_mean,ensemble_mse_l1_retina,NORMAL,171,250,0.7013250582463305,0.8177492227394345,3,0.017543859649122806
top2_mean,ensemble_all_base,CNV,178,250,6.2715671927073045,2.762881735855459,153,0.8595505617977528
top2_mean,ensemble_all_base,DME,167,250,5.484353999339542,4.154398619242106,101,0.6047904191616766
top2_mean,ensemble_all_base,DRUSEN,169,250,2.0117324405323047,1.8102863962251599,18,0.10650887573964497
top2_mean,ensemble_all_base,NORMAL,171,250,0.7113299774981047,0.7863485020802958,3,0.017543859649122806
